TransactionID,isFraud_pred,fraud_proba
3664831,0,0.0017
3664832,0,0.0
3664833,0,0.0005
3664834,0,0.0773
3664835,0,0.0011
3664836,0,0.0002
3664837,0,0.0003
3664838,0,1e-04
3664839,0,0.0035
3664840,0,0.0006
3664841,0,0.1014
3664842,0,0.0031
3664843,0,0.0005
3664844,0,0.0135
3664845,0,0.3952
3664846,0,0.0034
3664847,0,0.0014
3664848,0,0.0008
3664849,0,0.0004
3664850,0,0.0016
3664851,0,0.0008
3664852,0,0.0067
3664853,0,0.0006
3664854,0,0.1753
3664855,0,0.0038
3664856,0,0.0059
3664857,0,0.0031
3664858,0,0.0002
3664859,0,0.0688
3664860,0,0.0
3664861,0,0.0
3664862,0,0.0002
3664863,0,0.0075
3664864,0,0.0011
3664865,0,0.0024
3664866,0,0.0012
3664867,0,0.0002
3664868,0,0.0032
3664869,0,0.0
3664870,0,0.0
3664871,0,0.001
3664872,0,0.0002
3664873,0,0.0077
3664874,0,0.0172
3664875,0,0.0068
3664876,0,0.0007
3664877,0,0.0007
3664878,0,0.0023
3664879,0,0.0046
3664880,0,0.0003
3664881,0,0.0014
3664882,0,0.0431
3664883,0,0.0421
3664884,0,0.0009
3664885,0,0.0575
3664886,0,0.0059
3664887,1,0.8479
3664888,0,0.0014
3664889,0,1e-04
3664890,0,0.0165
3664891,0,0.0002
3664892,0,0.0004
3664893,0,0.0259
3664894,0,0.0
3664895,0,0.0002
3664896,0,1e-04
3664897,0,0.001
3664898,0,0.1325
3664899,0,0.0022
3664900,0,0.0251
3664901,0,0.0198
3664902,0,0.0003
3664903,0,0.0034
3664904,0,0.011
3664905,0,1e-04
3664906,0,0.0025
3664907,0,0.0026
3664908,1,0.5132
3664909,0,0.0029
3664910,0,0.0
3664911,0,0.0018
3664912,0,1e-04
3664913,1,0.9824
3664914,0,0.0008
3664915,0,0.1278
3664916,0,0.0002
3664917,0,0.0069
3664918,0,0.0247
3664919,0,0.276
3664920,0,0.0006
3664921,1,0.9444
3664922,0,1e-04
3664923,0,0.0004
3664924,0,0.0014
3664925,0,0.0004
3664926,0,0.0002
3664927,0,0.2523
3664928,0,0.009
3664929,0,0.0079
3664930,0,0.0323
3664931,0,0.0319
3664932,0,0.0087
3664933,0,0.0009
3664934,0,0.0002
3664935,0,0.0008
3664936,0,0.0374
3664937,0,0.0004
3664938,0,0.0018
3664939,0,0.0004
3664940,0,0.0011
3664941,0,0.053
3664942,0,0.0106
3664943,0,0.029
3664944,0,0.0005
3664945,0,0.0002
3664946,0,1e-04
3664947,0,0.0094
3664948,0,0.0003
3664949,0,0.0005
3664950,0,0.0132
3664951,0,0.0171
3664952,0,0.0008
3664953,0,0.0009
3664954,0,0.0002
3664955,0,0.0004
3664956,0,1e-04
3664957,0,0.0028
3664958,0,0.0015
3664959,0,0.0045
3664960,0,1e-04
3664961,0,0.005
3664962,0,0.0021
3664963,0,0.0946
3664964,0,0.0022
3664965,0,0.0007
3664966,0,1e-04
3664967,0,0.0012
3664968,0,0.0193
3664969,0,0.0056
3664970,0,0.0
3664971,0,0.0083
3664972,0,0.0022
3664973,0,0.1314
3664974,0,0.041
3664975,0,0.002
3664976,0,0.012
3664977,0,0.1317
3664978,0,0.004
3664979,0,0.0006
3664980,0,0.2892
3664981,0,0.0002
3664982,0,0.001
3664983,0,1e-04
3664984,0,0.0004
3664985,0,0.0012
3664986,0,0.0115
3664987,0,0.0017
3664988,0,0.0038
3664989,0,0.0027
3664990,0,0.0022
3664991,0,0.0091
3664992,1,0.9514
3664993,0,0.0029
3664994,0,0.0124
3664995,0,0.0006
3664996,0,0.0036
3664997,0,0.0026
3664998,0,0.0042
3664999,0,0.0003
3665000,1,0.9979
3665001,0,0.3855
3665002,0,0.0005
3665003,0,0.0293
3665004,0,0.0084
3665005,0,0.0004
3665006,0,0.0006
3665007,0,1e-04
3665008,0,0.0002
3665009,0,0.0008
3665010,0,0.0013
3665011,0,0.0033
3665012,0,0.0156
3665013,0,0.0111
3665014,0,0.0055
3665015,0,0.0007
3665016,0,0.0004
3665017,0,0.0
3665018,0,0.0032
3665019,0,1e-04
3665020,0,0.0044
3665021,0,0.0859
3665022,0,0.0003
3665023,0,0.002
3665024,0,0.0276
3665025,0,0.003
3665026,0,0.0002
3665027,0,1e-04
3665028,0,0.0058
3665029,0,0.0006
3665030,0,0.0025
3665031,0,0.0018
3665032,0,0.0053
3665033,0,0.0007
3665034,0,0.0
3665035,0,0.0045
3665036,0,1e-04
3665037,0,0.0022
3665038,0,0.005
3665039,0,0.0024
3665040,0,0.0005
3665041,0,0.0014
3665042,0,0.0266
3665043,0,0.0004
3665044,0,0.0009
3665045,0,0.001
3665046,0,0.0012
3665047,0,0.0052
3665048,0,0.0016
3665049,0,0.0002
3665050,0,1e-04
3665051,0,0.0043
3665052,0,0.0008
3665053,0,0.0
3665054,0,0.0249
3665055,0,0.0036
3665056,0,0.0031
3665057,0,0.0058
3665058,0,0.0164
3665059,0,0.0093
3665060,0,0.0018
3665061,0,0.0068
3665062,0,0.0329
3665063,0,0.0008
3665064,0,0.0015
3665065,0,0.0043
3665066,0,0.0012
3665067,0,0.0036
3665068,0,0.0007
3665069,0,0.0006
3665070,0,0.0025
3665071,0,1e-04
3665072,0,0.0002
3665073,0,0.1365
3665074,0,0.0004
3665075,0,0.0
3665076,0,0.0006
3665077,0,0.0004
3665078,0,0.0003
3665079,0,0.0108
3665080,0,0.0005
3665081,0,0.0018
3665082,0,0.0
3665083,0,0.0049
3665084,0,0.0012
3665085,0,0.0004
3665086,0,0.0007
3665087,0,0.4267
3665088,0,0.0087
3665089,0,0.0016
3665090,0,0.0003
3665091,0,0.0038
3665092,0,1e-04
3665093,0,0.0014
3665094,0,0.0048
3665095,0,0.0002
3665096,0,0.0249
3665097,0,0.1588
3665098,0,0.0003
3665099,0,0.0019
3665100,0,0.0182
3665101,0,0.0004
3665102,0,0.0008
3665103,0,0.0055
3665104,0,0.0
3665105,0,0.0024
3665106,0,0.0284
3665107,0,0.0005
3665108,0,0.0003
3665109,0,0.0014
3665110,0,0.0007
3665111,0,0.0167
3665112,0,0.0305
3665113,0,0.0094
3665114,0,0.0025
3665115,0,0.0024
3665116,0,0.1155
3665117,0,0.001
3665118,0,0.0067
3665119,0,0.0002
3665120,0,0.0023
3665121,0,0.0026
3665122,0,0.0003
3665123,0,0.0013
3665124,0,0.0005
3665125,0,0.0015
3665126,0,0.1674
3665127,0,0.0077
3665128,0,0.0002
3665129,0,0.0008
3665130,0,0.1134
3665131,0,0.0003
3665132,0,1e-04
3665133,0,0.0009
3665134,0,0.0052
3665135,0,0.0008
3665136,0,0.0052
3665137,0,1e-04
3665138,0,0.0025
3665139,0,1e-04
3665140,0,0.0115
3665141,0,0.002
3665142,0,1e-04
3665143,0,0.0284
3665144,0,0.0
3665145,0,0.0592
3665146,0,0.024
3665147,0,0.0003
3665148,0,0.0085
3665149,0,0.0004
3665150,0,0.0081
3665151,0,0.0013
3665152,0,0.006
3665153,0,0.002
3665154,0,0.0061
3665155,0,0.0026
3665156,0,0.0032
3665157,0,0.0006
3665158,0,0.0023
3665159,0,0.0
3665160,0,0.0003
3665161,0,0.016
3665162,0,0.0021
3665163,0,0.0002
3665164,0,0.0003
3665165,0,0.0008
3665166,0,0.0017
3665167,0,0.0462
3665168,0,0.0003
3665169,0,0.0003
3665170,0,0.001
3665171,0,0.0015
3665172,0,0.0008
3665173,0,0.0056
3665174,0,0.0003
3665175,0,0.0012
3665176,0,0.0011
3665177,0,0.0009
3665178,0,0.0004
3665179,0,0.0012
3665180,0,0.0039
3665181,0,0.0003
3665182,0,0.0134
3665183,0,0.0036
3665184,0,0.0006
3665185,0,0.0
3665186,0,0.075
3665187,0,0.0055
3665188,0,0.005
3665189,0,0.0024
3665190,0,0.0009
3665191,1,0.6257
3665192,0,0.0187
3665193,0,0.0004
3665194,0,0.0015
3665195,0,0.0
3665196,0,0.0153
3665197,0,0.0024
3665198,0,0.0115
3665199,0,0.0026
3665200,0,0.0022
3665201,0,0.0004
3665202,0,1e-04
3665203,0,0.0002
3665204,0,0.0003
3665205,0,0.0005
3665206,0,0.0
3665207,0,0.0014
3665208,0,0.0012
3665209,0,0.0065
3665210,0,0.0057
3665211,0,0.0005
3665212,0,0.0017
3665213,0,1e-04
3665214,0,0.0025
3665215,0,0.0908
3665216,0,0.0004
3665217,0,0.0014
3665218,0,0.0009
3665219,0,0.0032
3665220,0,0.0029
3665221,0,1e-04
3665222,0,0.0377
3665223,0,0.0004
3665224,0,0.0079
3665225,0,0.0024
3665226,0,0.0011
3665227,0,0.0018
3665228,0,0.0013
3665229,0,0.0041
3665230,0,0.0004
3665231,0,0.0016
3665232,0,0.0151
3665233,0,0.0046
3665234,0,0.0168
3665235,0,0.0061
3665236,0,0.0023
3665237,0,0.0022
3665238,0,1e-04
3665239,0,0.0007
3665240,0,0.001
3665241,0,0.0228
3665242,0,0.0007
3665243,1,0.9074
3665244,0,0.002
3665245,0,0.001
3665246,0,0.0816
3665247,0,0.0004
3665248,0,0.0005
3665249,0,0.0003
3665250,0,0.0034
3665251,0,0.0
3665252,0,0.0009
3665253,0,0.0177
3665254,0,0.0003
3665255,0,0.0048
3665256,0,1e-04
3665257,0,0.0004
3665258,0,0.0009
3665259,0,0.0187
3665260,0,0.0005
3665261,0,0.0003
3665262,0,0.0075
3665263,0,0.0056
3665264,0,0.0049
3665265,0,0.0026
3665266,0,0.0077
3665267,0,0.0004
3665268,0,0.002
3665269,0,0.0002
3665270,0,0.001
3665271,0,0.0051
3665272,0,0.0086
3665273,0,0.0102
3665274,0,1e-04
3665275,0,0.0088
3665276,0,0.0007
3665277,0,0.0007
3665278,0,0.0008
3665279,0,0.0
3665280,0,0.0011
3665281,0,0.0032
3665282,0,0.1676
3665283,0,0.0
3665284,0,0.0149
3665285,0,0.0002
3665286,0,0.0019
3665287,0,0.0013
3665288,0,0.0012
3665289,0,0.0087
3665290,0,0.0273
3665291,0,0.0003
3665292,0,0.0008
3665293,0,0.0023
3665294,0,0.0036
3665295,0,0.0006
3665296,0,0.0008
3665297,0,0.0025
3665298,0,0.0005
3665299,0,0.0
3665300,0,0.0015
3665301,0,0.001
3665302,0,0.0038
3665303,0,1e-04
3665304,0,0.0004
3665305,0,0.0039
3665306,0,0.0067
3665307,0,0.0004
3665308,0,0.0111
3665309,0,1e-04
3665310,0,0.0072
3665311,0,0.0002
3665312,0,0.0016
3665313,0,0.0
3665314,0,0.0005
3665315,0,1e-04
3665316,0,0.0077
3665317,0,0.0005
3665318,0,0.0004
3665319,0,0.0186
3665320,1,0.6937
3665321,0,0.001
3665322,0,0.0029
3665323,0,0.0
3665324,0,0.0013
3665325,0,0.0046
3665326,0,0.0004
3665327,0,0.0011
3665328,0,0.0035
3665329,0,0.0005
3665330,0,0.0002
3665331,0,0.0007
3665332,0,0.0008
3665333,0,0.0006
3665334,0,0.0
3665335,0,0.0026
3665336,0,0.0066
3665337,0,0.0116
3665338,0,0.0092
3665339,0,0.0067
3665340,0,0.0003
3665341,0,0.0002
3665342,0,0.0057
3665343,0,0.0005
3665344,0,0.0015
3665345,0,0.0023
3665346,0,0.0005
3665347,0,0.006
3665348,0,0.0041
3665349,0,0.0022
3665350,0,0.0026
3665351,0,0.002
3665352,0,0.0003
3665353,0,0.0013
3665354,0,0.0006
3665355,0,0.002
3665356,0,0.0171
3665357,0,0.0002
3665358,0,0.0042
3665359,0,0.0021
3665360,0,1e-04
3665361,0,0.008
3665362,0,0.0007
3665363,0,0.0003
3665364,0,0.2746
3665365,0,0.0003
3665366,0,0.0
3665367,1,0.643
3665368,0,0.0011
3665369,0,1e-04
3665370,1,0.8229
3665371,0,0.0017
3665372,0,1e-04
3665373,0,1e-04
3665374,0,0.002
3665375,0,1e-04
3665376,1,0.9924
3665377,0,0.0004
3665378,0,0.0023
3665379,0,0.0
3665380,0,1e-04
3665381,0,0.0003
3665382,0,0.0006
3665383,0,0.0004
3665384,0,0.0004
3665385,0,0.0012
3665386,0,0.0011
3665387,1,0.9399
3665388,0,0.001
3665389,0,0.0105
3665390,0,0.0
3665391,0,0.0004
3665392,0,0.0021
3665393,0,1e-04
3665394,0,0.0064
3665395,0,0.0357
3665396,0,0.0025
3665397,0,0.02
3665398,0,0.3642
3665399,0,0.0047
3665400,0,0.0057
3665401,0,0.0002
3665402,0,0.0071
3665403,0,0.0013
3665404,0,0.0166
3665405,0,0.0035
3665406,0,0.0024
3665407,0,0.0019
3665408,0,0.0147
3665409,0,0.0
3665410,0,0.0369
3665411,0,0.0086
3665412,0,0.0038
3665413,0,0.0018
3665414,0,1e-04
3665415,0,0.0005
3665416,0,0.0008
3665417,0,0.0036
3665418,0,0.0007
3665419,0,0.0
3665420,0,0.0942
3665421,0,0.0002
3665422,0,0.0005
3665423,0,0.0131
3665424,0,0.0085
3665425,0,0.0005
3665426,0,0.0011
3665427,0,0.0005
3665428,0,0.0003
3665429,0,0.0005
3665430,0,0.0073
3665431,0,0.0183
3665432,0,0.0021
3665433,0,0.003
3665434,0,0.001
3665435,0,0.0124
3665436,0,0.0019
3665437,0,0.0622
3665438,0,0.0074
3665439,1,0.5282
3665440,0,0.0054
3665441,0,0.0015
3665442,0,0.0006
3665443,0,0.0045
3665444,0,0.0139
3665445,0,1e-04
3665446,0,0.0009
3665447,0,0.0018
3665448,0,0.0
3665449,0,0.0016
3665450,0,0.0075
3665451,0,0.0009
3665452,0,0.0004
3665453,0,0.0037
3665454,0,0.0
3665455,0,0.0034
3665456,0,0.002
3665457,0,0.0003
3665458,0,0.0006
3665459,0,0.0066
3665460,0,0.001
3665461,0,0.0002
3665462,0,0.0027
3665463,0,0.0051
3665464,0,0.0002
3665465,0,0.001
3665466,0,0.0149
3665467,0,0.0108
3665468,0,1e-04
3665469,0,0.0005
3665470,0,0.0315
3665471,0,1e-04
3665472,0,0.0
3665473,0,0.0002
3665474,0,0.2748
3665475,0,0.0005
3665476,0,0.0013
3665477,0,0.0097
3665478,0,1e-04
3665479,0,0.0016
3665480,0,0.0006
3665481,0,1e-04
3665482,0,0.0007
3665483,0,0.0008
3665484,0,0.0058
3665485,0,0.0102
3665486,0,0.0039
3665487,0,0.0
3665488,0,0.0093
3665489,0,0.0524
3665490,0,0.0003
3665491,0,1e-04
3665492,0,0.001
3665493,0,0.0283
3665494,0,0.0008
3665495,0,1e-04
3665496,0,0.0013
3665497,0,0.0007
3665498,0,0.0
3665499,0,0.0026
3665500,0,0.0006
3665501,0,0.0097
3665502,0,0.0419
3665503,0,0.0
3665504,0,0.0125
3665505,0,0.0004
3665506,0,0.0007
3665507,0,0.0013
3665508,0,0.0082
3665509,0,0.0003
3665510,0,0.0037
3665511,0,0.054
3665512,0,0.0083
3665513,0,0.003
3665514,0,0.0291
3665515,1,0.8611
3665516,0,0.0025
3665517,0,0.014
3665518,0,0.0066
3665519,0,0.0039
3665520,0,0.0081
3665521,0,0.0038
3665522,0,0.0002
3665523,0,0.002
3665524,1,0.5066
3665525,0,0.0002
3665526,0,0.0
3665527,0,1e-04
3665528,0,0.003
3665529,0,0.0007
3665530,0,0.002
3665531,0,0.0012
3665532,0,0.0022
3665533,0,0.0028
3665534,0,0.0009
3665535,0,0.002
3665536,0,0.0
3665537,0,0.0
3665538,0,0.0009
3665539,0,0.0835
3665540,0,0.006
3665541,0,0.0011
3665542,0,0.0178
3665543,0,0.0002
3665544,0,0.0025
3665545,0,0.0003
3665546,0,0.0086
3665547,0,0.0004
3665548,0,0.0099
3665549,0,0.0015
3665550,0,0.0007
3665551,0,0.0029
3665552,0,0.0003
3665553,0,0.0
3665554,0,0.0052
3665555,0,0.0008
3665556,0,0.0011
3665557,0,0.0
3665558,0,0.005
3665559,0,0.0
3665560,0,0.0002
3665561,0,0.0029
3665562,0,0.0066
3665563,0,0.0016
3665564,0,0.0028
3665565,0,0.0004
3665566,0,0.0003
3665567,0,0.0013
3665568,0,0.0
3665569,0,0.0004
3665570,0,1e-04
3665571,0,0.0204
3665572,0,0.0004
3665573,0,0.0
3665574,0,0.0
3665575,0,0.0
3665576,0,0.0026
3665577,0,1e-04
3665578,0,0.0005
3665579,0,0.0007
3665580,0,0.0004
3665581,0,0.0002
3665582,0,0.0129
3665583,0,0.0008
3665584,0,0.0015
3665585,0,0.005
3665586,0,0.0003
3665587,0,0.0004
3665588,0,0.003
3665589,0,0.0061
3665590,0,0.0012
3665591,0,0.0004
3665592,0,0.0004
3665593,0,0.0057
3665594,0,0.0002
3665595,0,1e-04
3665596,0,1e-04
3665597,0,0.0002
3665598,0,0.0008
3665599,0,0.0007
3665600,0,0.0003
3665601,0,0.0
3665602,0,0.0014
3665603,0,0.0107
3665604,0,0.0093
3665605,0,0.0023
3665606,0,0.001
3665607,0,0.0008
3665608,0,0.0021
3665609,0,0.0021
3665610,0,0.0008
3665611,0,0.0006
3665612,0,1e-04
3665613,0,0.0007
3665614,0,0.0017
3665615,0,0.0034
3665616,0,0.0296
3665617,0,0.0041
3665618,0,0.0004
3665619,0,0.0101
3665620,0,0.0009
3665621,0,0.0039
3665622,0,0.0103
3665623,0,0.0072
3665624,0,1e-04
3665625,0,0.0086
3665626,0,1e-04
3665627,0,0.002
3665628,0,1e-04
3665629,0,0.0016
3665630,0,0.0013
3665631,0,1e-04
3665632,0,0.0009
3665633,0,0.0158
3665634,0,0.0018
3665635,0,0.0008
3665636,0,0.0015
3665637,0,0.0062
3665638,0,0.0
3665639,0,0.0023
3665640,0,0.0074
3665641,0,0.0072
3665642,0,0.0011
3665643,0,0.0031
3665644,0,0.0093
3665645,0,0.0104
3665646,0,0.0004
3665647,0,0.0034
3665648,0,0.0005
3665649,0,0.0013
3665650,0,0.0002
3665651,0,0.0159
3665652,0,0.0021
3665653,0,0.0025
3665654,0,0.0002
3665655,0,0.0734
3665656,0,0.0
3665657,0,0.0002
3665658,0,0.0016
3665659,0,0.0003
3665660,0,0.0007
3665661,0,0.096
3665662,0,0.0133
3665663,0,0.0051
3665664,0,0.0116
3665665,0,0.004
3665666,0,0.0
3665667,0,0.0002
3665668,0,0.0014
3665669,0,0.0002
3665670,0,0.001
3665671,0,0.0011
3665672,0,0.0102
3665673,0,0.0034
3665674,0,0.0073
3665675,0,0.0041
3665676,0,0.0129
3665677,0,0.4449
3665678,0,0.004
3665679,0,0.0003
3665680,0,0.0009
3665681,0,1e-04
3665682,0,0.007
3665683,0,0.0025
3665684,0,0.0321
3665685,0,0.0574
3665686,0,0.0166
3665687,0,0.0023
3665688,0,0.0006
3665689,0,0.0016
3665690,0,0.0009
3665691,0,0.0005
3665692,0,1e-04
3665693,0,0.0573
3665694,0,0.1067
3665695,0,0.0108
3665696,0,0.0
3665697,0,0.0005
3665698,0,0.0002
3665699,0,0.0002
3665700,0,0.0005
3665701,0,0.0005
3665702,0,1e-04
3665703,0,0.0075
3665704,0,0.0009
3665705,0,0.0066
3665706,0,0.0018
3665707,0,0.002
3665708,0,0.0002
3665709,0,0.0002
3665710,0,0.0028
3665711,0,1e-04
3665712,0,0.0055
3665713,0,0.0051
3665714,0,0.0003
3665715,0,0.0005
3665716,0,0.178
3665717,0,0.0
3665718,0,0.0321
3665719,0,0.0002
3665720,0,0.0079
3665721,0,0.0004
3665722,0,0.0002
3665723,0,0.0069
3665724,0,0.0005
3665725,0,0.0011
3665726,0,0.007
3665727,0,0.0141
3665728,0,0.0427
3665729,0,1e-04
3665730,0,0.0172
3665731,0,0.0962
3665732,0,0.0003
3665733,0,0.0005
3665734,0,1e-04
3665735,0,0.013
3665736,0,0.0004
3665737,0,0.0007
3665738,0,0.0096
3665739,0,0.0161
3665740,0,0.0
3665741,0,0.0005
3665742,0,0.0218
3665743,0,0.0002
3665744,0,0.0011
3665745,0,0.0126
3665746,0,0.0003
3665747,0,0.0977
3665748,0,0.0003
3665749,0,0.0952
3665750,0,0.135
3665751,0,0.0003
3665752,0,0.0757
3665753,0,0.0149
3665754,0,0.1076
3665755,0,0.0144
3665756,0,0.013
3665757,0,0.0174
3665758,0,0.0006
3665759,0,0.0004
3665760,0,0.001
3665761,0,0.0002
3665762,0,0.0038
3665763,0,0.0122
3665764,0,0.0014
3665765,0,0.006
3665766,0,0.0033
3665767,0,0.0011
3665768,0,0.0189
3665769,0,0.0005
3665770,0,0.0009
3665771,0,0.0002
3665772,0,0.0007
3665773,0,0.0025
3665774,0,0.0038
3665775,0,0.0002
3665776,0,0.2791
3665777,0,0.0005
3665778,0,0.0008
3665779,0,0.0015
3665780,0,0.2215
3665781,0,0.0002
3665782,0,0.0017
3665783,0,0.0396
3665784,0,0.0012
3665785,0,0.0016
3665786,0,1e-04
3665787,0,0.0088
3665788,0,0.0099
3665789,0,0.0006
3665790,0,0.0025
3665791,0,0.0122
3665792,0,0.0024
3665793,0,0.0006
3665794,0,0.0
3665795,0,0.0005
3665796,0,0.0038
3665797,0,0.0061
3665798,0,0.0014
3665799,0,0.0018
3665800,0,0.0017
3665801,0,0.0106
3665802,0,0.0038
3665803,0,0.0017
3665804,0,0.0011
3665805,0,0.0021
3665806,0,0.0043
3665807,0,0.0023
3665808,0,0.0004
3665809,0,0.0044
3665810,0,0.0004
3665811,0,0.0
3665812,0,0.002
3665813,0,0.007
3665814,0,0.0757
3665815,0,1e-04
3665816,0,0.0006
3665817,0,0.0079
3665818,0,0.0002
3665819,0,0.0003
3665820,0,0.0939
3665821,0,0.003
3665822,0,0.0014
3665823,0,0.0038
3665824,0,1e-04
3665825,0,0.0004
3665826,0,0.0053
3665827,0,0.0035
3665828,0,0.0008
3665829,0,0.0012
3665830,0,0.0862
3665831,0,0.0049
3665832,0,0.0003
3665833,0,0.0009
3665834,0,0.0024
3665835,0,0.0007
3665836,0,0.001
3665837,0,0.0117
3665838,0,0.0002
3665839,0,0.0002
3665840,0,0.0012
3665841,0,0.0033
3665842,0,0.0093
3665843,0,0.0
3665844,0,0.0006
3665845,0,0.0211
3665846,0,0.002
3665847,0,0.0003
3665848,0,0.0007
3665849,0,1e-04
3665850,0,0.0017
3665851,0,0.0007
3665852,0,0.0194
3665853,0,0.001
3665854,0,0.0006
3665855,0,0.0011
3665856,0,1e-04
3665857,0,0.0111
3665858,0,0.0026
3665859,0,0.0073
3665860,0,0.0103
3665861,0,0.007
3665862,0,0.0011
3665863,0,0.0002
3665864,0,0.0027
3665865,0,1e-04
3665866,0,0.0022
3665867,0,0.0007
3665868,0,1e-04
3665869,0,0.0008
3665870,0,0.0009
3665871,0,0.0279
3665872,0,0.0101
3665873,0,0.016
3665874,0,0.0012
3665875,0,0.002
3665876,0,0.0005
3665877,0,0.0002
3665878,0,0.0007
3665879,0,0.0005
3665880,0,0.0007
3665881,0,0.0006
3665882,0,0.0022
3665883,0,0.0007
3665884,0,0.0069
3665885,0,0.004
3665886,0,0.0
3665887,0,0.0042
3665888,0,0.0051
3665889,0,0.0006
3665890,0,0.0055
3665891,0,0.0235
3665892,0,0.0006
3665893,0,0.0003
3665894,0,0.0005
3665895,0,0.0003
3665896,0,0.0002
3665897,0,0.0717
3665898,0,0.0007
3665899,0,0.0019
3665900,0,0.0007
3665901,0,0.0
3665902,0,1e-04
3665903,0,0.0077
3665904,0,0.0005
3665905,0,1e-04
3665906,0,0.0036
3665907,0,0.0031
3665908,0,0.0002
3665909,0,0.0009
3665910,0,0.0009
3665911,0,0.0044
3665912,0,0.0002
3665913,0,0.0129
3665914,0,0.0029
3665915,0,0.0019
3665916,0,0.0002
3665917,0,0.0003
3665918,0,0.0027
3665919,0,0.0283
3665920,0,0.0005
3665921,0,0.0024
3665922,0,0.001
3665923,0,0.0012
3665924,0,0.0002
3665925,0,0.0009
3665926,0,0.009
3665927,0,0.0636
3665928,0,0.0004
3665929,0,0.0011
3665930,0,0.0005
3665931,0,0.0025
3665932,0,0.1033
3665933,0,0.0035
3665934,0,0.0017
3665935,0,0.0058
3665936,0,1e-04
3665937,0,0.0026
3665938,0,0.0048
3665939,0,0.0708
3665940,0,0.0006
3665941,0,1e-04
3665942,0,0.0003
3665943,0,0.0002
3665944,0,0.0022
3665945,0,0.0005
3665946,0,0.0003
3665947,0,0.0357
3665948,0,0.0003
3665949,0,0.0
3665950,0,1e-04
3665951,0,1e-04
3665952,0,0.0015
3665953,0,0.0024
3665954,0,1e-04
3665955,0,0.0253
3665956,0,0.0034
3665957,0,0.0018
3665958,0,0.0122
3665959,0,0.0007
3665960,0,0.0012
3665961,0,0.0014
3665962,0,0.0003
3665963,0,0.0078
3665964,0,0.0028
3665965,0,0.048
3665966,0,0.0016
3665967,0,0.0006
3665968,0,0.0006
3665969,0,0.0003
3665970,0,0.0113
3665971,0,0.0003
3665972,0,0.0006
3665973,0,0.0362
3665974,0,0.0034
3665975,0,0.0061
3665976,0,0.0035
3665977,0,0.0197
3665978,0,0.0042
3665979,0,0.0011
3665980,0,0.0019
3665981,0,0.0013
3665982,0,0.0014
3665983,0,0.0007
3665984,0,0.0028
3665985,0,0.0031
3665986,0,0.0194
3665987,0,0.0052
3665988,0,0.0003
3665989,0,0.0044
3665990,0,0.0377
3665991,0,0.0022
3665992,1,0.6107
3665993,0,0.0005
3665994,0,0.0532
3665995,0,0.0002
3665996,0,0.001
3665997,0,0.0003
3665998,0,0.0007
3665999,0,1e-04
3666000,0,0.0007
3666001,0,0.0002
3666002,0,0.0007
3666003,0,1e-04
3666004,0,0.002
3666005,0,0.0054
3666006,0,0.0026
3666007,0,0.3949
3666008,0,0.0014
3666009,0,0.0012
3666010,0,0.0008
3666011,0,0.0002
3666012,0,1e-04
3666013,0,0.0035
3666014,0,0.0163
3666015,0,0.0012
3666016,0,0.0004
3666017,0,0.058
3666018,0,0.0015
3666019,0,0.0016
3666020,0,0.0011
3666021,0,0.0016
3666022,0,0.0029
3666023,0,0.0
3666024,0,1e-04
3666025,0,0.0012
3666026,0,1e-04
3666027,0,0.001
3666028,0,0.0
3666029,0,0.0011
3666030,0,0.0003
3666031,0,0.0019
3666032,0,0.0858
3666033,0,0.0005
3666034,0,0.0086
3666035,0,0.0305
3666036,0,0.0002
3666037,0,0.0
3666038,0,0.0142
3666039,0,0.0002
3666040,0,0.0016
3666041,0,0.0065
3666042,0,0.0002
3666043,0,0.0
3666044,0,0.0034
3666045,0,1e-04
3666046,0,0.0019
3666047,0,0.0007
3666048,0,0.0062
3666049,0,0.0002
3666050,0,0.0002
3666051,0,0.1341
3666052,0,0.0012
3666053,0,0.0002
3666054,0,0.0325
3666055,0,0.0038
3666056,0,1e-04
3666057,0,0.0182
3666058,0,0.0012
3666059,0,0.0015
3666060,0,0.0003
3666061,0,0.002
3666062,0,0.001
3666063,0,0.0
3666064,0,0.0002
3666065,0,0.0701
3666066,0,0.0008
3666067,0,0.0002
3666068,0,0.0005
3666069,0,0.0011
3666070,0,0.0005
3666071,0,0.0002
3666072,0,0.0002
3666073,0,1e-04
3666074,0,0.0004
3666075,0,0.0272
3666076,0,0.0046
3666077,0,0.0515
3666078,0,0.0022
3666079,0,0.0009
3666080,0,0.0012
3666081,0,0.0031
3666082,0,0.0095
3666083,0,0.0036
3666084,0,0.003
3666085,0,0.0045
3666086,0,0.0047
3666087,0,0.0679
3666088,0,0.0036
